,Score,Dataset,Subject,Pipeline,Time
235,0.9501512188208616,BNCI 2014-004 Motor Imagery,4.0,TS,2.977686643600464
236,0.8329328231292517,BNCI 2014-004 Motor Imagery,5.0,TS,2.9522528648376465
237,0.8205937500000001,BNCI 2014-004 Motor Imagery,6.0,TS,2.606832504272461
238,0.7519791666666666,BNCI 2014-004 Motor Imagery,7.0,TS,2.657961130142212
239,0.8302152777777778,BNCI 2014-004 Motor Imagery,8.0,TS,3.0671048164367676
240,0.8523923611111112,BNCI 2014-004 Motor Imagery,9.0,TS,2.8702945709228516
241,0.8795712121212121,BNCI 2015-001 Motor Imagery,1.0,TS,1.1479606628417969
242,0.7317,BNCI 2015-001 Motor Imagery,2.0,TS,1.1682171821594238
243,0.9047499999999999,BNCI 2015-001 Motor Imagery,3.0,TS,1.0672988891601562
244,0.7552419191919191,BNCI 2015-001 Motor Imagery,4.0,TS,1.1299378871917725
245,0.5837303030303029,BNCI 2015-001 Motor Imagery,5.0,TS,1.096937656402588
246,0.6376797979797979,BNCI 2015-001 Motor Imagery,6.0,TS,1.1641099452972412
247,0.7002015151515151,BNCI 2015-001 Motor Imagery,7.0,TS,1.0793559551239014
248,0.7447666666666667,BNCI 2015-001 Motor Imagery,8.0,TS,3.275113105773926
249,0.6039377104377103,BNCI 2015-001 Motor Imagery,9.0,TS,3.10280179977417
250,0.7530545454545455,BNCI 2015-001 Motor Imagery,10.0,TS,3.1070919036865234
251,0.7096999999999999,BNCI 2015-001 Motor Imagery,11.0,TS,2.855532169342041
252,0.7313000000000001,BNCI 2015-001 Motor Imagery,12.0,TS,1.0760059356689453
